case_id,split,image_path,mask_path,height,width,fg_ratio,orig_height,orig_width,orig_channels,intensity_min,intensity_max,mask_unique_values,is_empty,is_too_small,is_too_large,is_abnormal
ISIC_0012445,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012445.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012445_segmentation.png,256,256,0.038666,2848,4288,3,17.0,254.0,"[0, 255]",False,False,False,False
ISIC_0000477,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000477.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000477_segmentation.png,256,256,0.371323,802,919,3,23.0,249.0,"[0, 255]",False,False,False,False
ISIC_0012329,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012329.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012329_segmentation.png,256,256,0.111572,2000,3008,3,4.0,248.0,"[0, 255]",False,False,False,False
ISIC_0010473,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010473.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010473_segmentation.png,256,256,0.405701,768,1024,3,18.0,254.0,"[0, 255]",False,False,False,False
ISIC_0000274,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000274.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000274_segmentation.png,256,256,0.306915,768,1024,3,0.0,244.0,"[0, 255]",False,False,False,False
ISIC_0000208,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000208.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000208_segmentation.png,256,256,0.723282,1051,1502,3,0.0,255.0,"[0, 255]",False,False,False,False
ISIC_0010239,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010239.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010239_segmentation.png,256,256,0.739151,768,1024,3,78.0,255.0,"[0, 255]",False,False,False,False
ISIC_0009902,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0009902.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0009902_segmentation.png,256,256,0.316666,768,1024,3,45.0,224.0,"[0, 255]",False,False,False,False
ISIC_0010334,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010334.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010334_segmentation.png,256,256,0.540436,768,1024,3,17.0,234.0,"[0, 255]",False,False,False,False
ISIC_0010461,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010461.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010461_segmentation.png,256,256,0.11937,768,1024,3,28.0,239.0,"[0, 255]",False,False,False,False
ISIC_0012741,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012741.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012741_segmentation.png,256,256,0.031952,2000,3008,3,17.0,234.0,"[0, 255]",False,False,False,False
ISIC_0000493,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000493.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000493_segmentation.png,256,256,0.454468,802,919,3,4.0,181.0,"[0, 255]",False,False,False,False
ISIC_0000316,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000316.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000316_segmentation.png,256,256,0.400391,576,767,3,0.0,255.0,"[0, 255]",False,False,False,False
ISIC_0004346,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0004346.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0004346_segmentation.png,256,256,0.039795,2848,4288,3,1.0,230.0,"[0, 255]",False,False,False,False
ISIC_0000536,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000536.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000536_segmentation.png,256,256,0.063171,682,796,3,7.0,251.0,"[0, 255]",False,False,False,False
ISIC_0000004,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000004.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000004_segmentation.png,256,256,0.344803,767,1022,3,0.0,255.0,"[0, 255]",False,False,False,False
ISIC_0012395,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012395.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012395_segmentation.png,256,256,0.10173,2000,3008,3,11.0,255.0,"[0, 255]",False,False,False,False
ISIC_0011329,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0011329.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0011329_segmentation.png,256,256,0.884354,768,1024,3,0.0,238.0,"[0, 255]",False,False,True,True
ISIC_0000103,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000103.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000103_segmentation.png,256,256,0.393936,1536,2048,3,0.0,255.0,"[0, 255]",False,False,False,False
ISIC_0000507,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000507.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000507_segmentation.png,256,256,0.254608,717,1019,3,13.0,184.0,"[0, 255]",False,False,False,False
ISIC_0010265,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010265.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010265_segmentation.png,256,256,0.143173,768,1024,3,0.0,216.0,"[0, 255]",False,False,False,False
ISIC_0000900,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000900.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000900_segmentation.png,256,256,0.068405,2016,3024,3,0.0,255.0,"[0, 255]",False,False,False,False
ISIC_0007156,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0007156.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0007156_segmentation.png,256,256,0.063156,2016,3024,3,0.0,255.0,"[0, 255]",False,False,False,False
ISIC_0000365,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000365.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000365_segmentation.png,256,256,0.143616,576,767,3,0.0,255.0,"[0, 255]",False,False,False,False
ISIC_0000110,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000110.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000110_segmentation.png,256,256,0.105667,1536,2048,3,1.0,230.0,"[0, 255]",False,False,False,False
ISIC_0000139,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000139.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000139_segmentation.png,256,256,0.267853,2112,2816,3,26.0,255.0,"[0, 255]",False,False,False,False
ISIC_0012369,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012369.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012369_segmentation.png,256,256,0.137146,2848,4288,3,40.0,201.0,"[0, 255]",False,False,False,False
ISIC_0009988,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0009988.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0009988_segmentation.png,256,256,0.952774,768,1024,3,6.0,225.0,"[0, 255]",False,False,True,True
ISIC_0012116,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012116.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012116_segmentation.png,256,256,0.044296,2000,3008,3,14.0,255.0,"[0, 255]",False,False,False,False
ISIC_0000018,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000018.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000018_segmentation.png,256,256,0.235519,1129,1504,3,0.0,196.0,"[0, 255]",False,False,False,False
ISIC_0000073,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000073.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000073_segmentation.png,256,256,0.343475,767,1022,3,27.0,255.0,"[0, 255]",False,False,False,False
ISIC_0000147,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000147.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000147_segmentation.png,256,256,0.488953,1536,2048,3,1.0,255.0,"[0, 255]",False,False,False,False
ISIC_0011165,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0011165.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0011165_segmentation.png,256,256,0.319092,768,1024,3,3.0,255.0,"[0, 255]",False,False,False,False
ISIC_0010178,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010178.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010178_segmentation.png,256,256,0.118759,768,1024,3,25.0,230.0,"[0, 255]",False,False,False,False
ISIC_0010077,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010077.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010077_segmentation.png,256,256,0.128372,768,1024,3,15.0,211.0,"[0, 255]",False,False,False,False
ISIC_0000246,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000246.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000246_segmentation.png,256,256,0.490265,768,1024,3,38.0,211.0,"[0, 255]",False,False,False,False
ISIC_0000228,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000228.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000228_segmentation.png,256,256,0.388504,639,959,3,0.0,255.0,"[0, 255]",False,False,False,False
ISIC_0010374,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010374.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010374_segmentation.png,256,256,0.432236,768,1024,3,22.0,255.0,"[0, 255]",False,False,False,False
ISIC_0011348,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0011348.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0011348_segmentation.png,256,256,0.759476,768,1024,3,32.0,209.0,"[0, 255]",False,False,False,False
ISIC_0011353,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0011353.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0011353_segmentation.png,256,256,0.061722,768,1024,3,29.0,226.0,"[0, 255]",False,False,False,False
ISIC_0000191,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000191.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000191_segmentation.png,256,256,0.13089,1051,1502,3,0.0,255.0,"[0, 255]",False,False,False,False
ISIC_0000157,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000157.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000157_segmentation.png,256,256,0.333542,629,963,3,20.0,233.0,"[0, 255]",False,False,False,False
ISIC_0010191,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010191.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010191_segmentation.png,256,256,0.384445,768,1024,3,31.0,233.0,"[0, 255]",False,False,False,False
ISIC_0012690,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012690.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012690_segmentation.png,256,256,0.065613,2000,3008,3,10.0,209.0,"[0, 255]",False,False,False,False
ISIC_0010321,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010321.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010321_segmentation.png,256,256,0.354691,768,1024,3,47.0,222.0,"[0, 255]",False,False,False,False
ISIC_0010848,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010848.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010848_segmentation.png,256,256,0.130524,768,1024,3,32.0,206.0,"[0, 255]",False,False,False,False
ISIC_0012518,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012518.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012518_segmentation.png,256,256,0.147247,2848,4288,3,17.0,255.0,"[0, 255]",False,False,False,False
ISIC_0010481,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010481.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010481_segmentation.png,256,256,0.127777,768,1024,3,10.0,221.0,"[0, 255]",False,False,False,False
ISIC_0012136,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012136.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012136_segmentation.png,256,256,0.443695,2000,3008,3,14.0,254.0,"[0, 255]",False,False,False,False
ISIC_0011227,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0011227.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0011227_segmentation.png,256,256,0.350876,768,1024,3,1.0,220.0,"[0, 255]",False,False,False,False
ISIC_0009201,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0009201.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0009201_segmentation.png,256,256,0.13707,2848,4288,3,0.0,255.0,"[0, 255]",False,False,False,False
ISIC_0003657,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0003657.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0003657_segmentation.png,256,256,0.055984,2016,3024,3,1.0,201.0,"[0, 255]",False,False,False,False
ISIC_0000443,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000443.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000443_segmentation.png,256,256,0.103897,2304,3072,3,31.0,243.0,"[0, 255]",False,False,False,False
ISIC_0012324,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012324.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012324_segmentation.png,256,256,0.055145,2000,3008,3,3.0,238.0,"[0, 255]",False,False,False,False
ISIC_0009945,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0009945.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0009945_segmentation.png,256,256,0.104767,768,1024,3,0.0,250.0,"[0, 255]",False,False,False,False
ISIC_0000235,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000235.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000235_segmentation.png,256,256,0.648392,542,724,3,0.0,255.0,"[0, 255]",False,False,False,False
ISIC_0011363,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0011363.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0011363_segmentation.png,256,256,0.592865,768,1024,3,19.0,255.0,"[0, 255]",False,False,False,False
